Date,META,TSLA,UNH,AAPL,MSFT,V,MA,JPM,AMZN,PG,NVDA,GOOGL
2023-03-14,192.83126831054688,183.25999450683594,444.33697509765625,150.5517120361328,255.81625366210938,214.1920166015625,347.23431396484375,125.95137786865234,94.87999725341797,130.46287536621094,24.044353485107422,93.32632446289062
2023-03-15,196.53839111328125,180.4499969482422,445.14996337890625,150.94639587402344,260.3775634765625,211.94882202148438,342.5693359375,120.00092315673828,96.19999694824219,132.30995178222656,24.209228515625,95.45166015625
2023-03-16,203.6743927001953,184.1300048828125,451.45281982421875,153.76815795898438,270.932373046875,213.00674438476562,342.4906005859375,122.33057403564453,100.04000091552734,133.29881286621094,25.52121353149414,99.63282775878906
2023-03-17,194.41152954101562,180.1300048828125,449.0425720214844,152.92955017089844,274.1007385253906,212.9479522705078,344.1243591308594,117.70868682861328,98.94999694824219,133.33609008789062,25.7050724029541,100.92391967773438
2023-03-20,196.59803771972656,183.25,456.17755126953125,155.29747009277344,267.0380554199219,213.69239807128906,343.78973388671875,118.95304870605469,97.70999908447266,135.38845825195312,25.879932403564453,100.52666473388672
2023-03-21,200.92138671875,197.5800018310547,459.1807556152344,157.15235900878906,268.5584411621094,217.414794921875,348.9566345214844,122.14346313476562,100.61000061035156,134.40896606445312,26.178701400756836,104.2013168334961
2023-03-22,198.5857696533203,191.14999389648438,454.8003234863281,155.72171020507812,267.096923828125,215.5438232421875,345.4726257324219,118.990478515625,98.69999694824219,134.324951171875,26.447492599487305,102.66193389892578
2023-03-23,203.0283966064453,192.22000122070312,449.434814453125,156.80703735351562,272.36456298828125,218.04168701171875,348.75970458984375,118.67236328125,98.70999908447266,134.13841247558594,27.169937133789062,104.87665557861328
2023-03-24,204.74778747558594,190.41000366210938,455.2498474121094,158.10940551757812,275.2189636230469,216.5233917236328,346.0632019042969,116.86664581298828,98.12999725341797,136.87171936035156,26.758251190185547,104.71775817871094
2023-03-27,201.59722900390625,191.80999755859375,460.9023742675781,156.16571044921875,271.1088562011719,217.27764892578125,349.00579833984375,120.21611022949219,98.04000091552734,136.1533966064453,26.510446548461914,101.75816345214844
2023-03-28,199.450439453125,189.19000244140625,451.9884033203125,155.5441131591797,269.9808654785156,215.82789611816406,348.7203369140625,120.58100128173828,97.23999786376953,136.53587341308594,26.389537811279297,100.33796691894531
2023-03-29,204.09182739257812,193.8800048828125,446.2594299316406,158.62246704101562,275.1601257324219,218.73719787597656,353.83807373046875,120.82424926757812,100.25,136.95571899414062,26.963092803955078,100.69549560546875
2023-03-30,206.5665740966797,195.27999877929688,449.5782165527344,160.19122314453125,278.6325988769531,217.81642150878906,353.5723571777344,120.45938110351562,102.0,137.55271911621094,27.361783981323242,100.19892120361328
2023-03-31,210.64144897460938,207.4600067138672,451.9980163574219,162.69728088378906,282.8015441894531,220.8530731201172,357.6567077636719,121.9189224243164,103.29000091552734,138.7095184326172,27.755477905273438,103.01947021484375
2023-04-03,211.76455688476562,194.77000427246094,472.6568298339844,163.9503173828125,281.751953125,224.32070922851562,360.6682434082031,121.77857208251953,102.41000366210938,139.47447204589844,27.94333267211914,103.64514923095703
2023-04-04,213.4044189453125,192.5800018310547,471.7577819824219,163.4175262451172,281.7029113769531,223.0081329345703,358.13885498046875,120.15062713623047,103.94999694824219,140.14610290527344,27.43172836303711,104.002685546875
2023-04-05,210.1842498779297,185.52000427246094,487.04150390625,161.57249450683594,278.9170837402344,223.5076904296875,358.5923156738281,120.32978057861328,101.0999984741211,141.10696411132812,26.86017417907715,103.75439453125
2023-04-06,214.7759552001953,185.05999755859375,490.46551513671875,162.46051025390625,286.0386047363281,221.3722686767578,356.30548095703125,120.19776916503906,102.05999755859375,142.00257873535156,27.016050338745117,107.67733764648438
2023-04-10,213.4342498779297,184.50999450683594,492.732177734375,159.86563110351562,283.8707580566406,221.80322265625,354.9944763183594,120.59379577636719,102.16999816894531,140.82711791992188,27.557632446289062,105.71089935302734
2023-04-11,212.5397491455078,186.7899932861328,498.2699279785156,158.6520538330078,277.4358215332031,223.781982421875,358.927490234375,121.1878662109375,99.91999816894531,140.54725646972656,27.14794921875,104.62836456298828
2023-04-12,212.68882751464844,180.5399932861328,498.4803771972656,157.96139526367188,278.083251953125,223.15505981445312,356.61102294921875,121.16899871826172,97.83000183105469,140.9297637939453,26.474475860595703,103.92323303222656
2023-04-13,218.9999237060547,185.89999389648438,503.3007507324219,163.34848022460938,284.31219482421875,227.93531799316406,364.3686218261719,121.63104248046875,102.4000015258789,141.58274841308594,26.442495346069336,106.69412231445312
2023-04-14,220.1329803466797,185.0,489.48992919921875,163.00315856933594,280.6827697753906,229.23817443847656,367.10888671875,130.81536865234375,102.51000213623047,140.8644561767578,26.73726463317871,108.12425994873047
2023-04-17,217.51907348632812,187.0399932861328,483.33056640625,163.0228729248047,283.2919921875,228.70919799804688,367.43414306640625,131.85263061523438,102.73999786376953,140.9110870361328,26.9810791015625,105.2441177368164
2023-04-18,216.55502319335938,184.30999755859375,482.4985046386719,164.246337890625,282.8702392578125,228.82676696777344,367.00048828125,133.33306884765625,102.30000305175781,141.06036376953125,27.64556312561035,103.78419494628906
2023-04-19,214.37843322753906,180.58999633789062,465.0150146484375,165.39080810546875,282.94866943359375,227.81781005859375,367.47357177734375,133.16331481933594,104.30000305175781,141.08834838867188,27.90936279296875,103.46637725830078
2023-04-20,211.76455688476562,162.99000549316406,466.2200622558594,164.42388916015625,280.6532897949219,229.8063201904297,369.64215087890625,132.77671813964844,103.80999755859375,141.60556030273438,27.08300018310547,104.56877899169922
2023-04-21,211.5856170654297,165.0800018310547,462.7386474609375,162.81568908691406,280.30999755859375,229.2675323486328,369.8786926269531,132.52212524414062,106.95999908447266,146.50567626953125,27.09798812866211,104.6879653930664
2023-04-24,211.4862518310547,162.5500030517578,467.6355895996094,163.12155151367188,276.39605712890625,228.00390625,369.3760070800781,132.70127868652344,106.20999908447266,146.76852416992188,27.021045684814453,105.2441177368164
2023-04-25,206.2783660888672,160.6699981689453,470.48577880859375,161.58238220214844,270.167236328125,224.898681640625,363.26458740234375,129.8158416748047,102.56999969482422,146.80606079101562,26.220670700073242,103.13864135742188
2023-04-26,208.11700439453125,153.75,461.9065246582031,161.57249450683594,289.7367248535156,223.48809814453125,361.5199279785156,127.5150375366211,104.9800033569336,145.10699462890625,26.935115814208984,102.99959564208984
2023-04-27,237.09835815429688,160.19000244140625,469.0989074707031,166.16041564941406,299.0163269042969,224.3305206298828,368.3311767578125,129.23123168945312,109.81999969482422,146.8811492919922,27.204904556274414,106.85301971435547
2023-04-28,238.8475799560547,164.30999755859375,470.6483154296875,167.41342163085938,301.3999328613281,227.97451782226562,374.6002502441406,130.35333251953125,105.44999694824219,146.79669189453125,27.727500915527344,106.604736328125
2023-05-01,241.6900634765625,161.8300018310547,474.10101318359375,167.3246307373047,299.73236083984375,227.75900268554688,374.4327392578125,133.14447021484375,102.05000305175781,146.9750518798828,28.887601852416992,106.46569061279297
2023-05-02,237.77420043945312,160.30999755859375,471.8916931152344,166.2886505126953,299.585205078125,222.34201049804688,370.6574401855469,130.99453735351562,103.62999725341797,146.84361267089844,28.18814468383789,104.59857177734375
2023-05-03,235.57774353027344,160.61000061035156,468.11383056640625,165.2132110595703,298.5945129394531,221.36245727539062,369.5435485839844,128.22227478027344,103.6500015258789,146.6558837890625,27.780460357666016,104.6879653930664
2023-05-04,232.08924865722656,161.1999969482422,466.04791259765625,163.5753936767578,299.585205078125,220.99021911621094,370.74615478515625,126.4683609008789,104.0,145.97998046875,27.5406436920166,103.97289276123047
2023-05-05,231.353759765625,170.05999755859375,472.74285888671875,171.25149536132812,304.72528076171875,227.04393005371094,379.16412353515625,128.93890380859375,105.66000366210938,146.46810913085938,28.657777786254883,104.84685516357422
2023-05-08,231.84075927734375,171.7899932861328,471.15521240234375,171.18240356445312,302.76348876953125,227.48477172851562,380.00201416015625,129.2500762939453,105.83000183105469,145.7828826904297,29.128414154052734,107.03178405761719
2023-05-09,231.9401397705078,169.14999389648438,469.0128479003906,169.4755096435547,301.1448974609375,228.4936981201172,377.46868896484375,128.62774658203125,106.62000274658203,144.29029846191406,28.548864364624023,106.61466979980469
2023-05-10,231.65191650390625,168.5399932861328,468.7163391113281,171.24159240722656,306.3536071777344,226.5443572998047,377.074462890625,128.69374084472656,110.19000244140625,144.5906982421875,28.86262321472168,110.98453521728516
2023-05-11,234.34532165527344,172.0800018310547,467.46343994140625,171.4290771484375,304.1955871582031,226.7308349609375,377.9123229980469,128.2882843017578,112.18000030517578,144.92860412597656,28.555858612060547,115.77151489257812
2023-05-12,232.37745666503906,167.97999572753906,469.8257751464844,170.50035095214844,303.0773620605469,227.09397888183594,376.4632873535156,126.44953155517578,110.26000213623047,146.40245056152344,28.318042755126953,116.70507049560547
2023-05-15,237.39651489257812,166.35000610351562,465.64617919921875,170.00634765625,303.5579833984375,228.4974822998047,377.9320068359375,127.5150375366211,111.19999694824219,146.4493408203125,28.930566787719727,115.71192932128906
2023-05-16,237.35678100585938,166.52000427246094,458.81732177734375,170.00634765625,305.79449462890625,226.2008514404297,374.80731201171875,126.6570053100586,113.4000015258789,146.19589233398438,29.190366744995117,118.69137573242188
2023-05-17,241.0042724609375,173.86000061035156,463.68548583984375,170.61888122558594,308.6847229003906,228.34046936035156,381.4707336425781,130.55136108398438,115.5,145.57635498046875,30.154617309570312,120.01226806640625
2023-05-18,245.33755493164062,176.88999938964844,458.3486633300781,172.9506072998047,313.1282043457031,229.27285766601562,386.4189758300781,131.54144287109375,118.1500015258789,143.18260192871094,31.653457641601562,121.98863220214844
2023-05-19,244.1349639892578,180.13999938964844,457.9565124511719,173.0592803955078,312.9512939453125,228.98822021484375,380.0611572265625,131.23968505859375,116.25,143.78338623046875,31.239774703979492,121.91911315917969
2023-05-22,246.79856872558594,188.8699951171875,459.6781005859375,172.11077880859375,315.7431640625,226.99581909179688,379.0360107421875,130.1553192138672,115.01000213623047,140.01914978027344,31.15184783935547,124.19342041015625
2023-05-23,245.22824096679688,185.77000427246094,458.5494689941406,169.50242614746094,309.9234313964844,220.4199676513672,368.4100036621094,128.79747009277344,114.98999786376953,138.50782775878906,30.664222717285156,121.7204818725586
2023-05-24,247.68313598632812,182.89999389648438,459.87896728515625,169.7790985107422,308.5372619628906,218.13311767578125,363.2350769042969,127.61876678466797,116.75,137.36256408691406,30.51434326171875,120.07185363769531
2023-05-25,251.14178466796875,184.47000122070312,456.88531494140625,170.91531372070312,320.4029846191406,219.24217224121094,364.7530517578125,127.92993927001953,115.0,136.48016357421875,37.9505729675293,122.63419342041016
2023-05-26,260.4344787597656,193.1699981689453,460.5388488769531,173.32603454589844,327.25494384765625,220.8419952392578,369.0212097167969,129.12750244140625,120.11000061035156,136.48953247070312,38.915828704833984,123.7564468383789
2023-05-30,260.91156005859375,201.16000366210938,458.941650390625,175.17361450195312,325.6034240722656,217.53440856933594,362.24932861328125,129.61782836914062,121.66000366210938,134.4055633544922,40.079917907714844,122.8228759765625
2023-05-31,263.0981140136719,203.92999267578125,466.0096435546875,175.1242218017578,322.8311462402344,216.93568420410156,359.80474853515625,127.96764373779297,120.58000183105469,133.76727294921875,37.804691314697266,122.02835845947266
2023-06-01,270.9396667480469,207.52000427246094,472.1212463378906,177.9301300048828,326.9502258300781,222.30438232421875,365.58099365234375,129.73098754882812,122.7699966430664,135.1378173828125,39.73918533325195,122.8725357055664
2023-06-02,270.9396667480469,213.97000122070312,477.81195068359375,178.7798309326172,329.72247314453125,224.55197143554688,368.39031982421875,132.4561004638672,124.25,137.54090881347656,39.29652786254883,123.81602478027344
2023-06-05,269.72723388671875,217.61000061035156,476.4825134277344,177.42625427246094,330.2533264160156,222.5693817138672,365.2261657714844,131.15481567382812,125.30000305175781,136.9964599609375,39.140655517578125,125.1468505859375
2023-06-06,269.4588928222656,221.30999755859375,466.3252868652344,177.06069946289062,328.0315856933594,223.9925079345703,374.53131103515625,131.3905792236328,126.61000061035156,135.6353302001953,38.62405014038086,126.43794250488281
2023-06-07,261.9848937988281,224.57000732421875,461.122314453125,175.68739318847656,317.906005859375,221.09716796875,366.0837707519531,132.66357421875,121.2300033569336,135.9263153076172,37.44983673095703,121.660888671875
2023-06-08,262.95892333984375,234.86000061035156,468.8694152832031,178.40438842773438,319.7541198730469,218.9182891845703,362.3380432128906,132.70127868652344,124.25,137.4658203125,38.48414611816406,121.30335998535156
2023-06-09,263.32666015625,244.39999389648438,472.1116638183594,178.7897186279297,321.25823974609375,219.4188232421875,363.9447937011719,132.96531677246094,123.43000030517578,137.5784454345703,38.74397277832031,121.39274597167969
2023-06-12,269.3893127441406,249.8300018310547,471.1264953613281,181.58575439453125,326.2325439453125,221.98048400878906,369.9477233886719,132.95587158203125,126.56999969482422,136.4989471435547,39.45549392700195,122.79308319091797
2023-06-13,269.6576232910156,258.7099914550781,469.90228271484375,181.11154174804688,328.63128662109375,219.26181030273438,366.0738830566406,133.91769409179688,126.66000366210938,136.17037963867188,40.99446105957031,122.98178100585938
2023-06-14,271.6752014160156,256.7900085449219,439.82269287109375,181.74383544921875,331.6296691894531,219.3010711669922,369.4056396484375,133.4179229736328,126.41999816894531,137.44703674316406,42.968135833740234,122.8228759765625
2023-06-15,280.1032409667969,255.89999389648438,447.4190979003906,183.77914428710938,342.20758056640625,221.98048400878906,373.6244812011719,134.9266357421875,127.11000061035156,139.35264587402344,42.62437057495117,124.23313903808594
