Date,MSFT,NVDA,AAPL,AMZN,GOOGL,META,TSLA,JPM,UNH,PG,V,MA
2018-12-03,0.010821686147614917,0.04044530089289644,0.034942379913258215,0.04862821032044029,0.006046960780356825,0.0034136378237710208,0.022854306277042546,0.009442966658818497,0.01766421434228871,-0.012591002618338676,0.02321662667152835,0.04371612387921475
2018-12-04,-0.031849487816727695,-0.0760410160752123,-0.043988811142664064,-0.05865623540184539,-0.04827284710755286,-0.02239716939022318,0.00337530335871139,-0.04463618572030459,-0.027171438554408844,-0.00010717399072701639,-0.043862149802235795,-0.04464895597361762
2018-12-06,0.006174004307650582,0.00751076185900823,-0.011149384698049158,0.0184548674019982,0.014692113880385715,0.012325361676474467,0.009341156591416766,-0.019024641477493054,-0.006103213132415908,0.0025718657643432064,0.017383487195274938,0.012469431943702869
2018-12-07,-0.04002204265460885,-0.06747129259242024,-0.0356570277678504,-0.041231479123390424,-0.02921870584327091,-0.015827742822846713,-0.014019689883274622,-0.018062389402437984,-0.0277046346009463,-0.0117585991645206,-0.02793391593358885,-0.03197190575104969
2018-12-10,0.026426135380261062,0.02879204685674175,0.006588005047606815,0.007304527462037358,0.00630633169913053,0.03223697426078487,0.020057450635827756,-0.018685570427001807,-0.009844720030177778,0.006273703737531333,0.005615985108174293,0.00793909355877398
2018-12-11,0.009294876595574708,-0.024166879220631543,-0.005719596964612106,0.0013467657815862122,0.008042344374968868,0.0016215472041027912,0.004409180127082246,-0.009767101494803754,0.00258913627752988,0.009459147991291994,-0.0077600216133932864,-0.0016158711931038017
2018-12-12,0.004512261910409876,0.004791107940385508,0.002787031349106517,0.01235363498916997,0.011378484801166211,0.01703250357185082,-0.00043622097525497505,0.006475858706115778,0.012798520243449962,0.0012781055676207576,0.007235864084223609,0.01289572643975423
2018-12-13,0.003391957136883672,-6.697125131482906e-05,0.010940434977239288,-0.0031018578309504052,-0.00017700264831443935,0.003529456763915473,0.027795937737711274,0.00099017962363801,0.005579135771865973,0.02616185831069684,-0.0018868053959285591,-0.006640391604752494
2018-12-14,-0.031246858210948525,-0.016388194212069163,-0.031997771795470475,-0.04008130390245668,-0.02033465004445889,-0.006551299508350761,-0.029406295404663663,-0.008208020113399495,-0.026198647076810522,0.0015544175960902074,-0.017812808657596935,-0.018244621402849326
2018-12-17,-0.02961446632490894,-0.019597192996187562,-0.009305964719958926,-0.04460045543160707,-0.02477855705838483,-0.02686376637741783,-0.04727787408573181,-0.012763124961122752,-0.026224611214251126,-0.040045332952039825,-0.02731539233539204,-0.024983373340766613
2018-12-18,0.010496649672181446,0.023401747047188115,0.012992543050867056,0.020099752835132323,0.017315822448949802,0.02475216567897265,-0.03269048317800338,-0.004746773874910182,-0.01976174285022736,-0.0030179760894837315,0.009589365717695975,0.006090723659963659
2018-12-19,-0.0026930330588165186,-0.0573703600303499,-0.031191869223884505,-0.03635238334743507,-0.007619287283110676,-0.07253234882419113,-0.012046381459097089,-0.012685305118183443,-0.010515329135425744,-0.007893023992842974,-0.010553299106156211,-0.02343323727121749
2018-12-20,-0.021024420484642037,-0.024619075951537783,-0.025234580870441614,-0.022908494210543306,-0.01147316773517948,0.0012006659663166275,-0.052827576903363926,-0.008634291825476037,-0.031441006047005504,-0.008500501997367849,-0.019046115946985798,-0.02356749900518995
2018-12-21,-0.032311727130519996,-0.040932632234389144,-0.03889557534729049,-0.0570771264386426,-0.03158521289715199,-0.06334324900732968,0.013919750202525005,-0.02363915629345703,-0.016911359313856678,-0.00011013076927546273,-0.03494869441521686,-0.04115794011225449
2018-12-24,-0.041738999595001935,-0.01921751875002964,-0.025874041965853523,-0.024313035987901577,-0.006637958726749993,-0.007122827692372491,-0.07624231754928879,-0.021556522718935933,-0.022656835057587532,-0.03968288457444691,-0.020360419485835224,-0.003082492477201937
2018-12-26,0.06830983285022718,0.047371835389517836,0.07042174243495669,0.09445222040160872,0.06416343068758268,0.0815733322179022,0.10393032040182759,0.041458839488604626,0.04468967115486322,0.031249817531795454,0.06982655187518039,0.06744889378991115
2018-12-27,0.006165366931841998,-0.014500476837268406,-0.006490200016479708,-0.006295430662189294,0.00481946878001227,0.0025341709171735616,-0.030543696163891743,0.011254443587313201,0.010766461416262807,0.021423053823801164,0.013668044465618756,0.012122780962462665
2018-12-28,-0.0078078162624495295,0.018906790486211023,0.0005126266163590909,0.011206593086295902,-0.005907468963133655,-0.009813065445925528,0.05611616189772173,-0.0021641342061682334,0.0010978979000559885,-0.009128611565105471,-0.008105262027255478,-0.013408345676902522
2018-12-31,0.011754189299174378,-0.0011223598928048473,0.009665168916271227,0.016204139597652434,-0.0016432941890724972,-0.015840415108088424,-0.0032048222381534375,0.008158750298043582,0.01169592782694262,0.008115916721169958,0.007637026470587616,0.013375666679879883
2019-01-02,-0.004430443243049198,0.020374571547012055,0.0011410712396331402,0.024740760502233394,0.009301842776435088,0.035013730197146264,-0.06814899980682931,0.017312057426196237,-0.02259995824412453,-0.0069625155232355684,0.007427596673115655,0.005777611666465177
2019-01-03,-0.03678798455346366,-0.060416990366344625,-0.09960738070617003,-0.025241497784936007,-0.02769561921657404,-0.029038829444218206,-0.03147171266518323,-0.014211791618844671,-0.027269990236210795,-0.007011431821155156,-0.036036563250230635,-0.045114150347436266
2019-01-04,0.04650950388603525,0.06406742998864368,0.042689242969434105,0.05006399867375011,0.05129353780950319,0.047138185258414955,0.0576973909120706,0.03686559166244452,0.011695240840007726,0.02041061820048462,0.043080965821613804,0.04735595799032932
2019-01-07,0.0012748527822907807,0.05294089403517588,-0.002225980597762134,0.03435341415874271,-0.001994272638810246,0.0007248507506372182,0.05436123871697496,0.0006950538867962486,0.0019196751129155754,-0.0040007276019871085,0.018032163712194516,0.007694299995994136
2019-01-08,0.007251092823509886,-0.024895477272564248,0.01906323022414691,0.01661235994563981,0.008783209066079545,0.03245230577021685,0.0011642764023440666,-0.0018856692064816993,0.013370350124862318,0.003690889602582015,0.0054392387538606535,0.007281262930972199
2019-01-09,0.014299533232225103,0.019666725763696213,0.016981757940834452,0.0017143547179709895,-0.0034275584561258565,0.011927249037444021,0.009482625353500751,-0.0016902639787623741,0.0014387701107489992,-0.016331437124893156,0.011768636925165499,0.018150915681864443
2019-01-10,-0.0064258871364002434,0.018586119016528846,0.003196588742183426,-0.0019284287379283116,-0.002607119782839673,-0.00020810393998771382,0.019023398389568458,-9.969814483490325e-05,0.005048552386012428,0.002418968850054881,0.0018786050052685965,0.0060272235775289396
2019-01-11,-0.007721670729180952,0.024788298181572577,-0.00981860415759972,-0.009455231305329326,-0.013310708523040393,-0.0027738416711658997,0.0066383165769237085,-0.0047816769010397,0.011434640086210646,0.006580886415467058,-0.004399031968024381,-0.005331288515782462
2019-01-14,-0.007296037303419323,0.01081755107489335,-0.01503675493140122,-0.014232985793521946,-0.012175020657951285,0.011057045145508315,-0.03703280470952408,0.010309782901731346,0.0015746697842999868,-0.006755631396742845,-0.006953570448781976,-0.002399197787446017
2019-01-15,0.029005534776064046,-0.003788895464901465,0.020466880894639328,0.035462313843586335,0.0332854931839659,0.024485897422359182,0.029994027272290946,0.007330804312126293,0.03551562142196518,0.009435091685727093,0.0017508282310358947,0.0055775181393973305
2019-01-16,0.0035231907674839746,-0.006872514216439418,0.01221625485395439,0.005505997778829874,0.002761045578710597,-0.009466305097240446,0.004703414429845898,0.008064365675865881,0.017868890403741844,-0.006956099404754279,0.0,0.006360773940246478
2019-01-17,0.007022492520282864,0.019349442502873515,0.005938033409011778,0.005606434395265758,0.008820522829161348,0.005151229367845067,0.0036410765019605495,0.004097491715895796,-0.006463657075909568,-0.00014325673501047742,-0.0004370003762216301,0.0077867054068772035
2019-01-18,0.01498311897889093,0.03433970687893173,0.0061593595938145285,0.0017598946424279838,0.00744235413312988,0.011732665303026746,-0.1297111611448507,0.01622636292993418,0.022058018627649556,0.008605110621112466,0.00888679694722283,0.013496727220700944
2019-01-22,-0.018847184585482513,-0.051997747697925534,-0.022446303900764963,-0.03774908655967102,-0.02589192161861087,-0.016462062507744735,-0.011050140026936717,-0.01577577584628176,0.000715670724118711,-0.010719457957395373,-0.0032491277086379444,-0.012574531288220503
2019-01-23,0.009746742723251822,0.0034953734586382623,0.004044516903413342,0.004809570602366753,0.005358744292419448,-0.022158902517953494,-0.03790309945117787,-0.0025257766080971633,0.005005728500243611,0.04865082488173211,-0.007533203882323258,-0.0055648231125060565
2019-01-24,-0.004779614220012052,0.0572712249269105,-0.007926644523038595,0.009091336230296898,-0.00037807577071991005,0.01060283198977241,0.013630522645296628,0.0005841887878621499,-0.0033332828338703546,-0.00569359899396249,0.005036088498385993,0.007259881092161802
2019-01-25,0.009133816364477187,0.014635001949867332,0.03313728055725029,0.009450615167288179,0.01615306655906168,0.021806149753873294,0.018970237843449533,0.006327138100239882,0.007214747965702761,-0.0074232657826817094,0.007044236436511309,0.015766511911888825
2019-01-28,-0.01950163188233922,-0.13824532076229623,-0.0092548719783907,-0.019562216712664893,-0.019654762265919445,-0.010334766651218685,-0.0022219544588429896,0.004739031304166197,-0.00477529427557577,-0.000854684927623528,-0.01932678658536724,-0.013698551004758919
2019-01-29,-0.02036562184324997,-0.046445963975519144,-0.010364259404237797,-0.02686994204251958,-0.00907534323317749,-0.02224180615446758,0.0036439960027925267,0.0027916412806552326,0.0021362177795274384,0.00021395064504581285,-0.00727996888714888,-0.004596228831917459
2019-01-30,0.033417434324415796,0.043996830739865045,0.06833466114295095,0.04802744720961405,0.02610137954804559,0.043206801211149504,0.038021902704256094,0.0023038616954573765,0.011334288326640518,0.010476991457814,0.01925962672768411,0.023991077421828377
2019-01-31,-0.018330370055611334,0.046291680055579265,0.007200987983592366,0.02891472167185971,0.025410141500094463,0.10816393852897144,-0.005667655087972956,-0.008715536170842197,-0.0006285979436881917,0.020630307234954293,-0.018822929142454425,0.034849388054893016
2019-02-01,-0.015799985675274075,0.0068173138499039165,0.0004805482106329251,-0.05381880772938674,-0.006457139141499368,-0.005879197016928295,0.01690437546773982,0.0036714983238212984,-0.0054775071507967565,0.010365910495048869,0.03807149820598821,0.01250431074458147
2019-02-04,0.028799439224746592,0.03074698685030297,0.028404933777106622,0.004353581897566405,0.02038217925241992,0.021362526640041235,0.002178046704109926,0.003561709482263753,-0.0018976258645374555,0.005745250205906105,0.009632281828096279,0.005332815169858174
2019-02-05,0.013996701641743714,0.005161546417948859,0.0171097667885054,0.015612487224473615,0.00915532959940335,0.0112850970354883,0.027038217137097087,-0.00441233184565526,-0.007084267600115934,-0.006018500037936025,0.007279331156180513,0.004420537542613623
2019-02-06,-0.01109857609390541,0.020340146729584507,0.00034421133912854174,-0.011182689786027766,-0.025159104685471,-0.003914368096271992,-0.012851945460094494,-0.00048203157009563125,0.011978389536969836,0.004926202035868021,-0.007296756848325314,-0.0025944280893682725
2019-02-07,-0.007168115698175659,-0.03647067179028851,-0.01893910891175743,-0.015784110453143985,-0.01512164359510293,-0.02410701485559008,-0.030609661584522496,-0.013109717154317302,-0.0018551754728585168,-0.007965352447348861,-0.009329194171277755,-0.006177380660507992
2019-02-08,0.003799702941874372,0.005087620640599866,0.001175001532590203,-0.016198209157239574,-0.003191977156579928,0.0057096597946697525,-0.005560810155770368,-0.00996256135587903,-0.02639416037731801,0.0058675681795812284,0.0014982783743611172,0.01219788937643429
2019-02-11,-0.0039745627368664715,-0.011608450590147812,-0.0057508066310609784,0.0017503863887402549,-0.00023581649824899742,-0.009203272719231936,0.02302159754165345,-0.0047357352181911505,-0.01817469932844895,0.005731045157542969,0.0029917313944962665,0.002400962315995292
2019-02-12,0.01558192759009791,0.03222947183281466,0.00861701798570369,0.029547382710171766,0.02310090008494603,-0.004523809148982871,-0.003292499161602569,0.017049878622010572,0.02473351060183715,0.010074511361184646,0.008451724499316082,0.00833726831323589
2019-02-13,-0.0007482555868087992,0.011311796233090643,-0.004154863431563349,0.001214920135908626,0.000931178116087894,-0.005877416046747741,-0.011673755836671518,0.004776061640221041,0.0011384510370264778,-0.00020176037750319065,0.010563958375153781,0.0074459430971896
2019-02-14,0.0008426179036415959,0.010792834885087199,0.0036433730975742318,-0.010579272014338836,0.0005049739147859889,-0.0007312888997269562,-0.014277820308407851,-0.006499223316060787,0.00579995531011912,-0.007859587965151071,-0.0005582896862457165,-0.003309855153520669
2019-02-15,0.012347839010162787,0.018184068602040915,-0.0022249409499998096,-0.009059262479477748,-0.00847491238848852,-0.008844161832476272,0.013529981687833148,0.030560485354115263,0.021859592913887838,0.0002032161572815827,0.012223989389251955,0.010463294038894011
2019-02-19,-0.00046184648646963034,-0.004448922587964699,0.0029927686166419942,0.012208075244112715,0.006144761069393434,-0.0012923796650357033,-0.007275592114103446,-0.003505443514070117,-0.0026553542403168207,0.015333003518302357,-0.0032433661429924765,-0.006843313477536639
2019-02-20,-0.005199283547590583,0.012193641090822105,0.006435193404031869,-0.0033668938325457365,-0.0052550249757061795,0.0016638488073417168,-0.010077140160173803,0.004848891082318119,-0.0033286427521406203,-0.007100531710619751,0.0020076505760078245,0.002357244272786163
2019-02-21,0.021091967376486442,-0.017534148038212516,-0.005638505503912539,-0.0016398893947140447,-0.014617415322444871,-0.015502074939602872,-0.03744719150082565,-0.002081747423649194,-0.011539564477838438,0.0050358926370484,-0.005043603856080492,-0.008140711992928651
2019-02-22,0.014258255532916486,0.021955628335188715,0.011165993606968128,0.0074841032295558385,0.011184529359407058,0.011559536920142888,0.011949336815981981,-0.004456024036005091,0.0026649853313831517,0.0047107734885192265,0.012985807099393565,0.018284522020134863
2019-02-25,0.0055872678212882665,-0.003140931827897764,0.00728431633573301,0.0008825736547322105,0.0006895897879890533,0.01686338945611876,0.013776227055194656,0.010475909250005744,-0.009396484612879452,-0.006783274269884787,0.0013029088099791863,0.0
2019-02-26,0.006900233593071681,-0.010019374843317497,0.0005736702680869676,0.00208203509820426,0.004188452590216274,-0.0029764691530916876,-0.0030458399535449043,-0.007634245677231255,-0.006122361145370792,0.0026112701038072395,0.006709084129915555,0.0030450531665928704
2019-02-27,-0.0016910392949350816,-0.010757738392839222,0.003097693242849031,0.0028660116253622636,0.0007844213388072951,-0.008042545353963537,0.05667104122280353,-0.0012348327614538634,-0.04905303117214388,-0.009215674576968369,0.001224667738581875,0.0025448459884780394
2019-02-28,-0.0012482650943116402,-0.006376616638518073,-0.009835769568236064,-0.0007677325817357916,0.0032594638290093236,-0.00835330747900287,0.016330846005180755,-0.007607301622495233,-0.031430086113735434,-0.003639604089579529,0.006113024188646454,0.0008904774152551642
2019-03-01,0.00446311373510655,0.014196875723346158,0.010510813696117838,0.019453250691601864,0.019502042036521283,0.005140853059621087,-0.07843566043230532,0.0006708759877398496,0.016224785564407984,-0.0011163011979260506,0.009114525125790474,0.011033421164752477
2019-03-04,-0.002399312247568952,0.002109398798009865,0.005029780501566217,0.014619586796095208,0.0042663368730631035,0.03136559817294571,-0.03198883658491347,-0.002298390015931351,-0.04115377285269595,0.0043682907370974355,-0.0101026681213493,-0.004224414730197745
2019-03-05,-0.0049884081001368985,-0.0016584039556114538,-0.00181992369369266,-0.0022050158240090045,0.013672337832302706,0.023242005383635744,-0.03090829156245878,-0.0007678654665763673,0.022921819377013986,0.002225102128193157,-6.76680822195852e-05,-0.00030929471214558024
2019-03-06,0.00044751380614194147,-0.0285587854502225,-0.0057537536542444645,-0.013873495481994347,-0.003634927949936917,0.0072987465899603254,-0.0010848588017886573,-0.0037460438426527576,-0.009774935360604253,-0.0016147545057852986,-0.0009460119181718962,-0.007735880596312583
2019-03-07,-0.012170150619519982,-0.018349237092153192,-0.011574559646572724,-0.02576471998369667,-0.012095147677363305,-0.019592935283409774,0.0012669741182240735,-0.0072308269532528335,-0.00991351720516409,-0.00384102766011285,-0.006630301630843216,-0.00917714142062942
2019-03-08,0.0010871313614859712,0.009245647197234641,0.002376609185627876,-0.0031673752931026256,-0.0007644969052327255,0.0027788184175785435,0.02729675994497449,0.0003883921281331304,0.006318728033742005,-0.001420571909724222,0.0035414632892343256,-0.0024279171582072268
2019-03-11,0.020993801910930143,0.06970243498230322,0.03464223017968604,0.030737873720530162,0.025470149885358007,0.014563667956481563,0.023861458586003748,0.013008364397259164,0.024695627155271183,0.011888949050037567,0.02253156390095712,0.016991943225286077
2019-03-12,0.007001455512069654,0.008564134792749867,0.0112353579182487,0.0014844854239022265,0.015255307173771993,-0.0008718123552166057,-0.025986510550194186,-0.002970739923738863,0.011227731514946493,0.004719598458407193,0.007035417201184835,0.005761253077107842
2019-03-13,0.007745230933219549,0.03753368004032631,0.004422199679106509,0.010585118161452245,0.0015118283145127975,0.008434247943992501,0.019762826693860758,0.0033640777777472763,0.025907000862875673,0.011294459321501416,0.004876798770833801,0.00687434817390975
2019-03-14,0.0007860812793603067,-0.018147296295545123,0.011116660031705417,-0.002714673150861824,-0.005446013480332912,-0.01845752022473246,0.0034607328163371864,0.009100579638628536,0.004043588513467311,0.0013836468325196805,0.0113463507528202,0.004419973465738414
2019-03-15,0.011519287642431708,0.025670736490692292,0.013008094019870464,0.015502120161135613,-0.0018699198513753013,-0.024622487342714883,-0.05011042604829263,0.011486736984660073,-0.007383512784428059,0.011054236778055504,0.008171401319298166,0.007232645709006613
2019-03-18,0.014321620618569453,-0.005064459795292242,0.010208488265613047,0.017397066258948213,-0.0014701865781646672,-0.033196778213043565,-0.021566273770704303,0.006006688579357933,0.014319794762787108,-0.009078534924706672,-0.0032162657325620625,-0.0033742114767186804
2019-03-19,0.000680355389531373,0.04001163106330874,-0.007924639394700117,0.011307873960989534,0.011703382374650406,0.006854776367070992,-0.007495627621330492,-0.003638575393869692,0.008353022038312785,0.0038418694955579813,-0.0023880381962255726,0.0026912077380920607
2019-03-20,-0.0011051185941111097,-0.007455434849521825,0.008738547826688148,0.02010391063581385,0.01993397400166419,0.02395252654109381,0.02291845522943481,-0.021348404316775538,-0.025784666988111216,-0.0017665821615022725,-0.005433203156482547,-0.004848357751594756
2019-03-21,0.022974769034113773,0.05470181360018911,0.03683019980589752,0.012235166707998735,0.007909263730860427,0.00386855936879571,0.0015350810461096653,-0.01578642855764667,0.00606804434591246,0.007569881674121648,0.013333119734893817,0.026012669253698828
2019-03-22,-0.026368152798142863,-0.03501120284540049,-0.020708151553553655,-0.029951683771010984,-0.023039643790859654,-0.010476972892063285,-0.03463255713040714,-0.030232282512309805,-0.019562170460302952,-0.008098156652892374,-0.01752253771753165,-0.02166469617393063
2019-03-25,0.005211397470559875,-0.020957789250515724,-0.012091162259762589,0.005377413721055602,-0.00850419055137297,0.011865531635345317,-0.015536892576059724,-0.008320003426437572,-0.0009306727919340396,0.0029508689301789293,-0.00026132290410096903,-0.0014734040679874605
2019-03-26,0.0021248462363896436,0.017780807045590485,-0.010331773416218493,0.0053544138654035844,-0.006297125226834677,0.008358992980377344,0.028223624718877183,0.01000691130032516,-0.014056503397194664,0.010396394850454849,0.014833977387622266,0.012455648259890983
2019-03-27,-0.00966844904789832,-0.0020916977435929685,0.00899414696499612,-0.01012467867973188,-0.00994238165344763,-0.0107942438146571,0.026365922874079573,-0.003402519744659882,-0.006902665665889152,-0.0011648882215229417,-0.006954401282146638,-0.003300563113932342
2019-03-28,0.00137024150272258,0.004249203437635574,0.001326366545854496,0.00437213503435796,-0.004872755809409157,-0.001929218783480513,0.013790332193247767,0.011347564820042955,0.0021514630852661476,0.006317089489305205,0.0029176228130662896,0.010063657189763209
2019-03-29,0.008637696636409231,0.01303229164532671,0.006517885447515415,0.004133266392968293,0.003941237726759805,0.006886109372780114,0.004450491478388496,0.005163409049617318,0.020765363388966174,0.004828319016584537,0.009827650318926295,0.0025119601410474868
2019-04-01,0.009156945842230257,0.015148624572554725,0.006790973522051047,0.018778657625842854,0.018769692305583563,0.012058101188466841,0.03330240519756256,0.033685577323767424,-0.006956379538018642,-0.003940556647814342,0.006850569820976871,0.01528994538939954
2019-04-02,0.0014282954618731747,0.003949297966410414,0.014536710300889544,-0.00011581671050930886,0.005471364858056882,0.03260229648523327,-0.011411640419352831,0.0047783444142792675,-0.0046021244276911455,0.001061477353594631,0.003306683308058389,0.0008784219022952566
2019-04-03,0.0065443608433608524,0.030710727100891955,0.006854993896779904,0.003704629310371743,0.004371498203850965,-0.003788771139591751,0.020743017324461155,0.001997258980133143,0.00585109467367273,-0.0005783024475634058,0.004309568836325273,-0.0013793455061191784
2019-04-04,-0.005084487803059035,-0.0019089387040301942,0.0017406690974957062,-0.0010106317894359451,0.007135687829042947,0.014290789860851083,-0.08234816239503528,0.009660544880569333,0.006304838193107676,-0.0025075144813972994,-0.005174746743338288,-0.012011749383353587
2019-04-05,0.0044403195710156496,0.014288956679807008,0.006694095536474931,0.010127196283313822,-0.006560313063614931,-0.0017044965407233548,0.02681314318395822,-0.002368112192799643,0.005618467790282633,0.0021270027645006184,6.361433520130078e-05,0.0024145647803859305
2019-04-08,0.00033359491410722697,0.004399236525244099,0.01573613148067432,0.0068470544892456076,-0.0026166853657313416,-0.004495681987225164,-0.0064009870820075365,0.003228412879669129,-0.00012053787799026772,0.012735278120680205,0.0006339723986130696,-0.00012680091272554428
2019-04-09,-0.0054199373631855785,-0.01319179487528821,-0.0029986156856748325,-0.007578913297284662,-0.004626514891326594,0.015148975265166564,-0.003257712404775681,-0.007382952527078102,0.00016071385541316374,-0.0029530402884233586,-0.001647547511468228,-0.0015236117640371472
2019-04-10,0.007629303199049975,0.015006081735849941,0.005613903841402035,0.006258726672734749,0.003126421786727729,0.001351393527853073,0.013771070245990558,0.004481646893909064,-0.011093531391369815,-9.576155390345065e-05,0.006793816731060831,0.004874615011971395
2019-04-11,0.0011647015264379945,-0.002915299979157182,-0.008324263893924488,-0.001764730856449126,0.002602633171481239,-0.001743363313219115,-0.027675107337592375,0.008449107470197115,-0.04312484682626072,0.0009555483072631876,-0.004414859176502861,-0.004302747783210048
2019-04-12,0.005152521450823011,-0.007987779501817505,-0.00040191244139886617,-0.0005476903050044557,0.010863257092173173,0.008957259883179525,-0.00268238221889483,0.04687916423282634,-0.051822200830268006,0.0029596738932000655,0.011275857963885638,0.011820218631351409
2019-04-15,0.0008268458210616281,-0.027946039599205053,0.0018101366850860057,0.0009820611162909554,0.003107725000797812,0.003071085523208339,-0.004930856117047799,-0.011419788619277171,0.03126947116708445,0.006377402568870538,0.00501126203974267,0.0013396279419204404
2019-04-16,-0.0023131886432754545,0.019003765864600508,0.00010065770789013939,0.009848939749589336,0.004386314058783869,-0.004341870653514546,0.026203202008537207,0.010551312411696712,-0.04013886394131805,0.0065257191338896625,-0.0013088983053803904,0.003930752447268926
2019-04-17,0.00828024528830884,-0.004887836094875975,0.0194727799229657,0.0009553942674214166,0.006680723953164769,-0.0005032357984591229,-0.007791933226055425,0.028802703782254913,-0.01864594942190434,0.0016654787576302343,0.0013106137655172212,0.0037901675327716156
2019-04-18,0.013139580094088998,-0.00528585935170256,0.003593751856012739,-0.001678383384266291,0.0010725112770404444,-0.002796799481723067,0.007484354720840525,-0.007349037590051011,0.022643472521785002,0.0018897509623614361,-0.0017453306573191885,-0.0004564820750044829
2019-04-22,0.003161180737332403,0.01164751676980269,0.00328670885227611,0.01376167016316665,0.009899488476204032,0.01772510928404336,-0.03846152638080802,0.0012340284492649012,0.024171246197066232,-0.000377406548511372,0.001498527686062845,0.008966869970797209
2019-04-23,0.013574497664350815,0.011672950250813274,0.014423175333004412,0.019318479950358514,0.013423613680697999,0.012896769825142984,0.004376739071872082,0.0012322661630554954,0.015278964568551379,-0.026884115724705837,0.007855548525825817,0.0018102019731338626
2019-04-24,-0.003427980367238792,0.0026223786793408976,-0.0015423253793622749,-0.01144625325368731,-0.008295263546112985,-0.0065295162773010285,-0.019855977462206353,-0.0016702455730216448,-0.0009973107637523126,0.005137684016252697,-0.001051781047896827,0.007392687682449051
2019-04-25,0.03311753641828208,-0.022283726160454154,-0.00907510059961758,0.00026293177839042947,0.005785424967434949,0.0584948972234105,-0.0426428039397303,0.000528277578479841,0.0019099473391728239,-0.003954472503901463,-0.0029103734520380398,0.001304476283342959
2019-04-26,0.005729733582982011,-0.04718850082947068,-0.004773632145191331,0.02543302552920257,0.007953571615179955,-0.009158804809734966,-0.05043819414148287,0.00756966983996743,0.026907658189571748,0.024980927671125253,0.011862012793515841,0.004356502248362482
2019-04-29,-0.0009237985954343442,0.006962679434096231,0.0015172127148963543,-0.006254395751948416,0.014701683377926988,0.017181185281621714,0.026920128922461872,0.01441423029222122,0.0018986516536845244,-0.010202163878042958,0.007487860534707735,0.001824351861916984
2019-04-30,0.0063960043208750594,0.009312660435656372,-0.019256311264197468,-0.006144196629405907,-0.07501924059593279,-0.007084872093564898,-0.011512753335668258,-0.0006026046339879798,-0.018446020387425266,0.016224343787023088,0.0017056890370845679,0.028770117778311732
2019-05-01,-0.020827043869240836,-0.0029284937591843585,0.04908563499264296,-0.007786060129541195,-0.021385352364092225,-0.001913153014295621,-0.019607038171323476,-0.007669277139268571,-0.004805344114554133,-0.014556768717940427,-0.00997402246730239,-0.021593932005049443
2019-05-02,-0.013059335317242127,0.015071814523018867,-0.006507780880648739,-0.005597598276473326,-0.005803937723637631,-0.0025902524046549358,0.043117745928183515,0.0021709390952269203,0.002155486599256573,0.006004095209603655,-0.010258623620172602,-0.0062710751658363595
